-78.42550659179688,52.04220199584961
-66.47711181640625,145.1092071533203
-70.67880249023438,161.8654022216797
-104.39189147949219,173.74549865722656
-85.62371826171875,150.61351013183594
-70.955810546875,156.7353057861328
-160.69049072265625,131.63650512695312
-74.63470458984375,164.04220581054688
-76.34042358398438,169.49571228027344
-65.49679565429688,149.38011169433594
-70.95700073242188,141.5384063720703
-114.21279907226562,143.625
-155.67359924316406,162.80039978027344
-92.57940673828125,-173.83119201660156
-133.1613006591797,-170.81320190429688
-141.89439392089844,165.326904296875
-125.83090209960938,166.42050170898438
-127.69699096679688,155.92420959472656
-125.35060119628906,158.73500061035156
-145.17079162597656,170.16819763183594
-104.17449951171875,156.0583038330078
-104.17449951171875,156.0583038330078
-129.6190948486328,173.8612060546875
-74.15078735351562,157.35169982910156
-86.0579833984375,175.30650329589844
-72.76730346679688,178.3990020751953
-69.34820556640625,141.62091064453125
-116.7969970703125,148.9696044921875
-125.44400024414062,153.3022003173828
-75.49169921875,140.38031005859375
-103.14959716796875,-178.73239135742188
-63.917205810546875,157.90960693359375
-86.07769775390625,163.6927032470703
-69.62820434570312,171.63600158691406
-72.9674072265625,110.83609771728516
-75.21878051757812,143.96180725097656
-143.53509521484375,166.85130310058594
-144.93389892578125,173.01409912109375
-156.1606903076172,-175.2667999267578
-105.53028869628906,147.61390686035156
-86.61370849609375,128.1739044189453
-83.4093017578125,108.79729461669922
-136.12789916992188,149.0341033935547
-118.37010192871094,168.20761108398438
-132.8192901611328,133.993408203125
-115.12419128417969,150.87640380859375
-103.381591796875,-175.99559020996094
-103.38162231445312,-175.99559020996094
-124.79750061035156,160.19390869140625
-111.73190307617188,159.5048065185547
-150.00779724121094,159.0799102783203
-137.59669494628906,146.80520629882812
-102.05230712890625,-179.52870178222656
-135.54159545898438,169.43099975585938
-147.97349548339844,-167.11428833007812
-137.22689819335938,-176.68930053710938
-151.24288940429688,170.8957061767578
-152.56549072265625,145.28720092773438
-116.67340087890625,149.83790588378906
-134.2487030029297,149.2843017578125
-86.73919677734375,117.24339294433594
-77.2340087890625,142.22140502929688
-49.6588134765625,108.09969329833984
60.997798919677734,61.99530029296875
66.806396484375,32.470802307128906
69.44269561767578,-34.823211669921875
